x,z,relay,string,error,index
160,-30,false,f,true,0
187.249,-30,false,b,true,0
189.637,-30,true,l,true,0
194.964,-30,false,b,true,0
194.964,-20,false,l,true,0
222.507,-20,true,g,true,0
163.32,-151.116,false,g,true,0
169.002,-151.116,false,b,true,0
169.002,-20,false,l,true,0
228.312,-20,true,g,true,0
171.144,-151.116,false,g,true,0
229.751,-151.116,true,g,true,0
173.059,-151.116,false,b,true,0
173.059,-20,false,l,true,0
191.136,-20,true,g,true,0
188.586,-31.116,false,g,true,0
191.136,-31.116,true,l,true,0
183.837,-31.116,false,b,true,0
186.452,-31.116,true,l,true,0
190.073,-31.116,false,b,true,0
192.603,-31.116,true,l,true,0
199.629,-31.116,false,b,true,0
199.629,-20,false,l,true,0
232.379,-20,true,g,true,0
230.286,-31.116,false,g,true,0
226.19,-31.116,false,b,true,0
230.628,-31.116,true,g,true,0
228.52,-31.116,false,b,true,0
160,-30,false,f,true,1
169.956,-30,false,b,true,1
172.583,-30,true,l,true,1
174.096,-30,false,b,true,1
174.096,-20,false,l,true,1
226.548,-20,true,g,true,1
168.784,-151.116,false,g,true,1
161.937,-151.116,false,b,true,1
161.937,-20,false,l,true,1
227.178,-20,true,g,true,1
169.628,-151.116,false,g,true,1
169.289,-151.116,false,b,true,1
169.289,-20,false,l,true,1
225.972,-20,true,g,true,1
168.01,-151.116,false,g,true,1
156.833,-151.116,false,b,true,1
156.833,-20,false,l,true,1
222.373,-20,true,g,true,1
163.137,-151.116,false,g,true,1
222.373,-151.116,true,l,true,1
153.605,-151.116,false,b,true,1
153.605,-20,false,l,true,1
224.811,-20,true,g,true,1
166.445,-151.116,false,g,true,1
153.767,-151.116,false,b,true,1
161.205,-151.116,false,b,true,1
161.205,-20,false,l,true,1
160,-30,false,f,true,2
160.064,-30,false,b,true,2
160.064,-20,false,l,true,2
201.682,-20,true,g,true,2
199.268,-31.116,false,g,true,2
171.945,-31.116,false,b,true,2
171.056,-31.116,false,b,true,2
175.359,-31.116,true,g,true,2
172.576,-31.116,false,b,true,2
172.576,-20,false,l,true,2
224.459,-20,true,g,true,2
165.969,-151.116,false,g,true,2
143.338,-151.116,false,b,true,2
208.283,-151.116,true,l,true,2
146.672,-151.116,false,b,true,2
146.672,-20,false,l,true,2
223.127,-20,true,g,true,2
164.163,-151.116,false,g,true,2
141.047,-151.116,false,b,true,2
141.047,-20,false,l,true,2
226.944,-20,true,g,true,2
169.315,-151.116,false,g,true,2
161.497,-151.116,false,b,true,2
160,-30,false,f,true,3
187.249,-30,false,b,true,3
189.637,-30,true,l,true,3
194.964,-30,false,b,true,3
194.964,-20,false,l,true,3
222.913,-20,true,g,true,3
220.73,-31.116,false,g,true,3
217.444,-31.116,false,b,true,3
239.421,-31.116,false,b,true,3
239.421,-20,false,l,true,3
203.685,-20,true,g,true,3
201.294,-31.116,false,g,true,3
199.155,-31.116,true,g,true,3
196.71,-31.116,false,b,true,3
199.155,-31.116,true,l,true,3
215.037,-31.116,false,b,true,3
215.037,-20,false,l,true,3
225.156,-20,true,g,true,3
166.911,-151.116,false,g,true,3
225.156,-151.116,true,l,true,3
166.993,-151.116,false,b,true,3
225.217,-151.116,true,l,true,3
172.363,-151.116,false,b,true,3
172.363,-20,false,l,true,3
211.047,-20,true,g,true,3
147.325,-151.116,false,g,true,3
146.826,-151.116,false,b,true,3
146.826,-20,false,l,true,3
160,-30,false,f,true,4
169.956,-30,false,b,true,4
172.583,-30,true,l,true,4
174.096,-30,false,b,true,4
174.096,-20,false,l,true,4
181.395,-20,true,g,true,4
178.706,-31.116,false,g,true,4
169.794,-31.116,false,b,true,4
180.38,-31.116,false,b,true,4
180.38,-20,false,l,true,4
242.523,-20,true,g,true,4
240.519,-31.116,false,g,true,4
229.121,-31.116,true,g,true,4
226.998,-31.116,false,b,true,4
229.121,-31.116,true,l,true,4
225.545,-31.116,false,b,true,4
227.681,-31.116,true,l,true,4
237.043,-31.116,false,b,true,4
237.043,-20,false,l,true,4
204.413,-20,true,g,true,4
202.031,-31.116,false,g,true,4
204.413,-31.116,true,l,true,4
194.101,-31.116,false,b,true,4
186.423,-31.116,false,b,true,4
197.622,-31.116,false,b,true,4
204.252,-31.116,true,g,true,4
201.868,-31.116,false,b,true,4
160,-30,false,f,true,5
160.064,-30,false,b,true,5
160.064,-20,false,l,true,5
228.422,-20,true,g,true,5
226.293,-31.116,false,g,true,5
193.48,-31.116,false,b,true,5
183.624,-31.116,false,b,true,5
186.805,-31.116,true,g,true,5
184.195,-31.116,false,b,true,5
184.195,-20,false,l,true,5
211.647,-20,true,g,true,5
209.347,-31.116,false,g,true,5
177.28,-31.116,false,b,true,5
179.99,-31.116,true,l,true,5
168.652,-31.116,false,b,true,5
171.498,-31.116,true,l,true,5
172.794,-31.116,false,b,true,5
172.794,-20,false,l,true,5
228.347,-20,true,g,true,5
226.217,-31.116,false,g,true,5
194.85,-31.116,false,b,true,5
187.05,-31.116,false,b,true,5
191.421,-31.116,true,g,true,5
188.875,-31.116,false,b,true,5
